pelanggan_id,tanggal_daftar,kota,kanal_akuisisi,tahun_lahir,jenis_kelamin,member_premium,tipe_pelanggan
U04754,2025-06-30,Jakarta,gojek_grab,1980,P,True,biasa
U04755,2025-12-22,Jakarta,iklan_meta,1991,L,False,setia
U04756,2026-02-18,Yogyakarta,organik,2001,L,False,biasa
U04757,2026-03-10,Denpasar,iklan_meta,1999,L,True,biasa
U04758,2025-09-04,Bandung,iklan_google,1979,P,False,biasa
U04759,2025-08-14,Denpasar,organik,1985,L,False,biasa
U04760,2026-01-14,Bandung,organik,2003,L,False,biasa
U04761,2026-01-20,Surabaya,organik,1996,L,True,biasa
U04762,2026-05-11,Jakarta,iklan_meta,1978,L,False,setia
U04763,2026-01-27,Bandung,organik,1999,L,True,biasa
U04764,2026-03-28,Yogyakarta,organik,1978,P,False,biasa
U04765,2025-09-20,Jakarta,organik,1977,P,False,biasa
U04766,2025-11-19,Bandung,iklan_meta,1999,P,True,biasa
U04767,2025-05-01,Jakarta,organik,1982,P,False,setia
U04768,2026-03-02,Denpasar,gojek_grab,1998,P,False,biasa
U04769,2025-12-21,Jakarta,gojek_grab,2004,P,False,biasa
U04770,2025-04-11,Yogyakarta,iklan_google,2005,P,True,setia
U04771,2025-08-18,Yogyakarta,organik,1991,P,False,biasa
U04772,2026-04-01,Jakarta,iklan_google,1977,L,False,biasa
U04773,2026-01-14,Jakarta,referral,1991,L,False,biasa
U04774,2025-05-15,Denpasar,iklan_google,1985,L,True,biasa
U04775,2026-03-25,Jakarta,referral,1988,L,False,setia
U04776,2025-08-17,Bandung,iklan_meta,1986,L,False,setia
U04777,2025-12-15,Surabaya,iklan_google,1993,L,False,biasa
U04778,2025-11-25,Denpasar,iklan_meta,1976,P,False,biasa
U04779,2025-04-07,Jakarta,iklan_meta,1996,P,False,setia
U04780,2025-06-25,Yogyakarta,iklan_google,1991,P,False,biasa
U04781,2026-05-08,Denpasar,organik,1988,P,True,biasa
U04782,2026-03-23,Bandung,gojek_grab,1996,L,False,biasa
U04783,2025-02-23,Bandung,referral,1994,P,False,biasa
U04784,2025-11-17,Bandung,iklan_meta,2001,L,False,setia
U04785,2026-02-12,Bandung,iklan_meta,1996,P,False,setia
U04786,2026-05-28,Surabaya,organik,1993,P,False,biasa
U04787,2025-10-11,Jakarta,gojek_grab,1983,P,False,biasa
U04788,2025-05-31,Jakarta,iklan_meta,1999,P,False,biasa
U04789,2026-04-01,Bandung,organik,1976,L,True,setia
U04790,2026-01-14,Denpasar,iklan_google,1991,P,False,biasa
U04791,2026-05-15,Yogyakarta,iklan_meta,1995,L,False,biasa
U04792,2025-03-25,Bandung,organik,1977,L,False,biasa
U04793,2025-09-02,Jakarta,iklan_meta,1983,L,False,biasa
U04794,2025-04-03,Jakarta,gojek_grab,1983,L,False,biasa
U04795,2025-02-06,Jakarta,iklan_google,1977,P,False,biasa
U04796,2025-10-06,Jakarta,gojek_grab,1977,P,False,biasa
U04797,2026-01-06,Yogyakarta,iklan_meta,1999,L,False,biasa
U04798,2026-05-02,Denpasar,iklan_google,1982,L,False,biasa
U04799,2025-09-09,Surabaya,iklan_meta,1993,P,False,biasa
U04800,2025-09-13,Yogyakarta,referral,1977,P,True,setia
U04801,2025-10-25,Jakarta,iklan_meta,1977,P,False,biasa
U04802,2025-10-29,Jakarta,gojek_grab,2000,L,True,biasa
U04803,2025-06-17,Yogyakarta,referral,2001,P,True,biasa
U04804,2026-05-29,Yogyakarta,iklan_meta,1996,P,False,biasa
U04805,2026-03-22,Denpasar,organik,1991,P,False,setia
U04806,2025-04-20,Surabaya,iklan_meta,1979,P,False,biasa
U04807,2026-06-06,Jakarta,iklan_meta,1986,L,True,biasa
U04808,2026-03-31,Jakarta,iklan_google,1980,P,False,setia
U04809,2025-12-16,Bandung,organik,1982,L,True,biasa
U04810,2026-02-17,Jakarta,gojek_grab,2002,P,False,setia
U04811,2026-01-20,Bandung,iklan_meta,1995,P,False,biasa
U04812,2025-12-26,Surabaya,referral,2003,L,True,setia
U04813,2025-10-23,Jakarta,organik,1995,P,False,biasa
U04814,2025-07-24,Surabaya,organik,1995,P,False,setia
U04815,2025-02-11,Jakarta,iklan_meta,1986,P,False,biasa
U04816,2026-04-13,Denpasar,organik,1998,L,False,biasa
U04817,2025-08-08,Denpasar,gojek_grab,2002,P,False,biasa
U04818,2026-06-08,Yogyakarta,iklan_google,2003,P,False,biasa
U04819,2026-05-20,Yogyakarta,gojek_grab,1977,L,False,biasa
U04820,2025-07-28,Yogyakarta,referral,1993,L,False,setia
U04821,2026-03-12,Jakarta,iklan_meta,2003,P,False,biasa
U04822,2025-08-14,Surabaya,iklan_meta,1975,P,False,biasa
U04823,2025-09-14,Yogyakarta,iklan_meta,1985,P,False,biasa
U04824,2026-02-02,Yogyakarta,gojek_grab,1987,L,False,biasa
U04825,2026-05-18,Jakarta,iklan_google,1975,P,True,biasa
U04826,2025-10-11,Surabaya,referral,1992,P,False,biasa
U04827,2026-04-04,Jakarta,iklan_meta,1989,P,False,biasa
U04828,2025-04-22,Surabaya,iklan_google,2001,P,False,biasa
U04829,2025-07-05,Bandung,organik,1999,P,False,biasa
U04830,2026-04-26,Jakarta,iklan_meta,1991,L,False,setia
U04831,2026-05-26,Jakarta,organik,2002,P,False,biasa
U04832,2025-12-31,Bandung,iklan_meta,2001,P,False,setia
U04833,2025-05-18,Jakarta,iklan_meta,1976,L,False,biasa
U04834,2025-08-27,Yogyakarta,iklan_meta,2006,L,True,setia
U04835,2025-10-15,Jakarta,organik,2006,P,False,biasa
U04836,2025-08-11,Denpasar,iklan_google,1979,P,True,setia
U04837,2025-10-26,Bandung,iklan_google,1989,P,False,biasa
U04838,2025-12-07,Surabaya,referral,1983,P,False,biasa
U04839,2025-04-02,Jakarta,iklan_google,1978,L,False,setia
U04840,2025-06-16,Jakarta,referral,1985,P,False,setia
U04841,2026-02-16,Jakarta,gojek_grab,1998,P,False,biasa
U04842,2025-12-01,Jakarta,organik,1997,L,False,biasa
U04843,2025-02-26,Yogyakarta,referral,1976,L,False,biasa
U04844,2025-03-05,Bandung,iklan_meta,2000,L,False,biasa
U04845,2025-10-14,Bandung,iklan_google,2001,L,False,biasa
U04846,2025-07-31,Surabaya,iklan_meta,1996,P,False,biasa
U04847,2025-06-29,Bandung,organik,2005,P,False,setia
U04848,2026-03-13,Jakarta,iklan_meta,1975,P,False,biasa
U04849,2026-01-04,Yogyakarta,iklan_meta,1978,P,False,biasa
U04850,2025-03-16,Bandung,organik,1976,P,False,biasa
U04851,2025-01-16,Surabaya,organik,2004,P,True,biasa
U04852,2026-01-14,Surabaya,organik,1999,P,False,biasa
U04853,2026-03-11,Jakarta,gojek_grab,2005,P,False,biasa
U04854,2026-01-21,Jakarta,organik,1994,L,False,biasa
U04855,2026-02-04,Jakarta,iklan_meta,1994,L,False,biasa
U04856,2026-02-05,Jakarta,iklan_meta,1999,L,False,biasa
U04857,2025-09-28,Yogyakarta,iklan_meta,1979,P,True,setia
U04858,2025-01-18,Denpasar,iklan_meta,1985,P,True,biasa
U04859,2025-07-05,Bandung,iklan_meta,2000,P,True,setia
U04860,2026-03-23,Surabaya,organik,1992,P,False,biasa
U04861,2025-09-03,Jakarta,organik,1982,L,False,biasa
U04862,2025-05-21,Jakarta,iklan_google,1995,P,False,biasa
U04863,2025-12-15,Bandung,organik,1986,P,False,setia
U04864,2025-04-04,Jakarta,iklan_google,1981,L,False,biasa
U04865,2025-03-23,Jakarta,organik,1983,L,False,biasa
U04866,2025-02-26,Jakarta,iklan_meta,2002,L,False,setia
U04867,2026-04-18,Yogyakarta,organik,1983,L,False,biasa
U04868,2025-11-19,Jakarta,gojek_grab,1983,L,False,biasa
U04869,2025-05-03,Bandung,referral,1985,P,False,setia
U04870,2026-01-23,Surabaya,organik,1991,P,False,biasa
U04871,2025-02-10,Surabaya,iklan_google,2005,L,False,biasa
U04872,2025-12-11,Jakarta,organik,2001,P,False,biasa
U04873,2025-09-18,Jakarta,iklan_meta,1998,L,False,biasa
U04874,2026-05-14,Surabaya,organik,1983,P,False,biasa
U04875,2025-10-15,Surabaya,iklan_meta,1988,L,False,biasa
U04876,2025-07-28,Jakarta,organik,1980,L,False,setia
U04877,2025-11-27,Surabaya,organik,1977,P,True,setia
U04878,2025-02-25,Jakarta,iklan_google,1987,P,True,biasa
U04879,2025-10-12,Bandung,iklan_meta,1977,P,False,biasa
U04880,2025-06-07,Denpasar,iklan_google,1977,L,False,biasa
U04881,2025-05-18,Yogyakarta,gojek_grab,1978,P,False,biasa
U04882,2025-04-17,Bandung,organik,1993,L,True,setia
U04883,2025-09-07,Bandung,organik,2000,L,False,biasa
U04884,2026-01-25,Jakarta,iklan_meta,1976,P,False,biasa
U04885,2025-04-18,Jakarta,iklan_meta,2004,P,False,biasa
U04886,2026-02-22,Jakarta,iklan_meta,1995,P,False,biasa
U04887,2025-11-23,Jakarta,organik,2003,P,False,biasa
U04888,2025-09-17,Yogyakarta,referral,1995,L,False,biasa
U04889,2026-04-24,Yogyakarta,organik,1980,P,False,biasa
U04890,2025-05-22,Jakarta,iklan_meta,1975,P,False,biasa
U04891,2025-02-08,Bandung,organik,2003,L,False,biasa
U04892,2025-09-04,Denpasar,iklan_google,2002,P,False,biasa
U04893,2025-02-09,Jakarta,referral,1998,L,False,biasa
U04894,2025-12-28,Denpasar,iklan_google,1988,L,True,setia
U04895,2025-03-26,Bandung,organik,1989,P,False,biasa
U04896,2025-04-02,Jakarta,organik,1983,L,True,biasa
U04897,2026-05-17,Bandung,organik,1997,P,True,setia
U04898,2025-10-10,Denpasar,organik,1997,L,True,setia
U04899,2025-11-13,Jakarta,organik,1996,P,False,biasa
U04900,2025-05-08,Jakarta,referral,1985,P,True,biasa
U04901,2025-11-13,Jakarta,iklan_meta,1993,L,False,biasa
U04902,2026-02-18,Jakarta,organik,1982,P,False,biasa
U04903,2025-11-06,Jakarta,organik,1992,P,True,setia
U04904,2025-10-11,Bandung,iklan_meta,1980,P,False,biasa
U04905,2025-06-25,Denpasar,gojek_grab,1993,L,False,biasa
U04906,2025-09-20,Jakarta,gojek_grab,1976,P,False,biasa
U04907,2025-03-31,Bandung,organik,1988,L,False,biasa
U04908,2025-10-06,Yogyakarta,iklan_google,1995,P,False,biasa
U04909,2025-07-17,Jakarta,referral,1995,P,False,biasa
U04910,2025-07-05,Jakarta,referral,1997,P,True,setia
U04911,2025-07-30,Denpasar,organik,2005,L,False,biasa
U04912,2026-04-07,Denpasar,gojek_grab,1993,P,False,biasa
U04913,2026-03-19,Jakarta,organik,1986,L,False,setia
U04914,2025-01-12,Jakarta,gojek_grab,2001,P,False,setia
U04915,2025-11-30,Surabaya,iklan_meta,1977,L,False,biasa
U04916,2025-05-25,Jakarta,iklan_meta,2003,P,False,biasa
U04917,2025-05-16,Surabaya,referral,1995,P,False,biasa
U04918,2025-06-18,Jakarta,iklan_google,2002,P,False,biasa
U04919,2025-07-14,Jakarta,gojek_grab,1999,P,False,biasa
U04920,2025-04-09,Denpasar,gojek_grab,2006,P,False,biasa
U04921,2025-12-31,Jakarta,organik,1998,P,False,biasa
U04922,2026-01-06,Surabaya,organik,1988,P,False,biasa
U04923,2026-05-12,Jakarta,referral,1982,P,False,setia
U04924,2025-01-14,Yogyakarta,organik,2001,P,False,setia
U04925,2025-02-21,Surabaya,iklan_meta,1980,L,True,biasa
U04926,2025-11-26,Jakarta,referral,1995,L,True,biasa
U04927,2025-09-02,Yogyakarta,gojek_grab,1994,P,False,biasa
U04928,2026-02-05,Jakarta,organik,1981,P,False,biasa
U04929,2025-09-29,Jakarta,referral,2006,P,False,setia
U04930,2025-05-30,Surabaya,iklan_google,1977,P,False,biasa
U04931,2025-01-29,Bandung,referral,2005,P,False,biasa
U04932,2025-05-29,Jakarta,organik,1982,P,True,biasa
U04933,2025-01-10,Surabaya,organik,1987,L,False,biasa
U04934,2025-09-04,Jakarta,referral,1991,P,False,setia
U04935,2025-06-18,Jakarta,iklan_meta,2004,P,False,biasa
U04936,2025-07-02,Jakarta,organik,1995,P,False,biasa
U04937,2026-03-25,Bandung,referral,1975,L,False,setia
U04938,2025-05-26,Jakarta,gojek_grab,1999,P,False,biasa
U04939,2026-04-20,Surabaya,referral,1986,L,False,setia
U04940,2025-12-16,Bandung,organik,2005,P,False,biasa
U04941,2025-12-20,Jakarta,iklan_google,1990,L,True,biasa
U04942,2025-05-29,Yogyakarta,referral,2000,L,False,setia
U04943,2026-04-24,Jakarta,organik,1976,L,False,biasa
U04944,2026-01-11,Jakarta,gojek_grab,1975,L,False,biasa
U04945,2026-02-28,Yogyakarta,organik,1995,L,False,biasa
U04946,2025-07-18,Yogyakarta,iklan_google,2003,L,False,setia
U04947,2025-03-10,Jakarta,iklan_meta,1985,P,True,biasa
U04948,2026-04-01,Jakarta,gojek_grab,1975,P,False,biasa
U04949,2025-03-09,Jakarta,iklan_meta,1993,L,False,biasa
U04950,2026-05-27,Yogyakarta,referral,1979,L,True,setia
U04951,2026-03-24,Jakarta,organik,1977,P,False,biasa
U04952,2026-02-03,Jakarta,iklan_google,1985,P,False,biasa
U04953,2025-08-30,Bandung,iklan_meta,1999,P,False,biasa
U04954,2025-07-09,Bandung,iklan_google,1987,P,False,biasa
U04955,2025-10-13,Jakarta,iklan_meta,1988,L,False,setia
U04956,2025-11-22,Jakarta,iklan_meta,1987,L,False,setia
U04957,2025-05-02,Jakarta,iklan_meta,1997,P,False,biasa
U04958,2026-02-25,Jakarta,iklan_meta,1985,P,False,biasa
U04959,2026-02-13,Bandung,referral,2003,L,False,biasa
U04960,2025-07-15,Bandung,referral,2001,L,False,biasa
U04961,2026-03-28,Jakarta,organik,1975,L,False,biasa
U04962,2025-10-22,Surabaya,gojek_grab,1989,L,True,biasa
U04963,2025-05-05,Jakarta,gojek_grab,2004,L,False,biasa
U04964,2025-03-09,Surabaya,iklan_google,1977,P,True,biasa
U04965,2025-08-31,Jakarta,gojek_grab,2003,L,False,biasa
U04966,2025-09-20,Yogyakarta,organik,1989,L,False,biasa
U04967,2026-03-17,Bandung,gojek_grab,1987,L,False,biasa
U04968,2025-08-11,Yogyakarta,iklan_meta,2001,L,False,biasa
U04969,2025-10-11,Bandung,organik,1981,P,False,biasa
U04970,2025-05-30,Bandung,iklan_meta,1979,P,False,biasa
U04971,2026-04-14,Bandung,referral,1998,L,False,setia
U04972,2025-05-03,Jakarta,iklan_google,1976,P,False,biasa
U04973,2025-09-08,Jakarta,gojek_grab,1989,P,False,biasa
U04974,2025-03-06,Yogyakarta,iklan_google,1985,L,False,biasa
U04975,2026-02-15,Denpasar,iklan_google,1991,P,False,setia
U04976,2025-02-17,Jakarta,referral,2005,P,False,biasa
U04977,2025-05-15,Surabaya,iklan_google,1983,L,False,biasa
U04978,2025-01-12,Jakarta,organik,2002,P,False,biasa
U04979,2025-04-24,Yogyakarta,iklan_google,1978,P,True,biasa
U04980,2025-03-02,Denpasar,gojek_grab,1997,L,False,biasa
U04981,2025-10-09,Bandung,iklan_meta,2005,L,False,setia
U04982,2026-06-10,Yogyakarta,organik,1998,L,False,biasa
U04983,2025-11-05,Surabaya,organik,2006,L,False,biasa
U04984,2025-04-04,Jakarta,organik,1991,L,False,biasa
U04985,2025-05-08,Denpasar,organik,1997,L,True,biasa
U04986,2025-07-29,Jakarta,organik,1990,L,False,biasa
U04987,2025-08-07,Denpasar,iklan_meta,1976,P,False,biasa
U04988,2026-06-19,Jakarta,iklan_google,1991,L,False,biasa
U04989,2025-08-03,Jakarta,iklan_meta,2004,L,False,biasa
U04990,2025-08-06,Jakarta,referral,2003,P,True,setia
U04991,2025-12-31,Jakarta,referral,1977,P,True,biasa
U04992,2026-04-13,Jakarta,organik,2006,L,False,biasa
U04993,2025-02-02,Denpasar,iklan_google,1993,L,False,setia
U04994,2025-05-23,Jakarta,organik,1980,P,False,biasa
U04995,2026-02-10,Jakarta,iklan_meta,2000,P,True,setia
U04996,2026-06-01,Jakarta,referral,1983,L,False,setia
U04997,2025-06-04,Denpasar,iklan_meta,1993,P,False,biasa
U04998,2025-08-28,Jakarta,iklan_meta,1984,P,False,biasa
U04999,2025-05-20,Surabaya,iklan_meta,1986,L,False,setia
U05000,2025-12-25,Jakarta,gojek_grab,1995,L,False,setia
U05001,2026-03-15,Jakarta,iklan_google,1999,L,False,setia
U05002,2025-06-23,Bandung,iklan_google,1993,P,True,setia
U05003,2025-02-25,Bandung,referral,1993,L,False,biasa
U05004,2025-04-22,Jakarta,referral,1981,P,False,biasa
U05005,2025-09-14,Surabaya,referral,1988,P,False,biasa
U05006,2025-04-17,Yogyakarta,iklan_google,1982,L,False,biasa
U05007,2026-03-17,Jakarta,organik,1976,L,True,biasa
U05008,2025-05-08,Jakarta,gojek_grab,1995,P,False,biasa
U05009,2026-04-13,Jakarta,organik,2001,L,False,setia
U05010,2025-10-24,Jakarta,referral,1984,L,False,setia
U05011,2026-02-27,Jakarta,organik,1984,P,False,biasa
U05012,2025-11-01,Jakarta,iklan_meta,2000,P,False,biasa
U05013,2025-07-11,Bandung,organik,2000,P,False,biasa
U05014,2026-01-13,Jakarta,referral,1998,L,False,setia
U05015,2026-02-11,Jakarta,iklan_google,1990,P,False,setia
U05016,2025-08-04,Surabaya,gojek_grab,1989,P,False,setia
U05017,2026-03-03,Jakarta,organik,1987,P,False,biasa
U05018,2025-03-15,Bandung,iklan_google,1975,P,True,biasa
U05019,2025-01-29,Yogyakarta,organik,1989,L,False,setia
U05020,2025-12-02,Jakarta,iklan_meta,1990,L,False,biasa
U05021,2025-02-24,Surabaya,iklan_google,1975,L,False,biasa
U05022,2025-03-02,Jakarta,gojek_grab,1988,L,False,biasa
U05023,2025-05-03,Surabaya,organik,1978,L,False,biasa
U05024,2026-05-25,Yogyakarta,iklan_meta,1993,P,True,setia
U05025,2026-04-09,Jakarta,organik,1987,P,False,setia
U05026,2026-02-15,Jakarta,iklan_meta,1991,P,False,biasa
U05027,2026-06-12,Yogyakarta,organik,1977,L,False,setia
U05028,2025-11-06,Jakarta,organik,1981,L,False,biasa
U05029,2025-03-20,Bandung,gojek_grab,1979,P,False,biasa
U05030,2025-03-01,Yogyakarta,organik,1978,L,True,setia
U05031,2025-09-05,Jakarta,organik,1984,P,True,setia
U05032,2025-09-12,Surabaya,iklan_meta,1981,L,False,biasa
U05033,2025-09-04,Bandung,gojek_grab,2006,L,False,biasa
U05034,2025-03-24,Denpasar,iklan_meta,2000,P,False,biasa
U05035,2025-05-13,Jakarta,gojek_grab,1996,P,False,biasa
U05036,2026-06-14,Jakarta,iklan_meta,1995,L,False,biasa
U05037,2025-07-09,Jakarta,iklan_meta,1979,P,False,setia
U05038,2025-08-14,Jakarta,referral,1991,P,False,biasa
U05039,2026-01-17,Bandung,iklan_meta,1986,P,False,biasa
U05040,2025-12-21,Jakarta,organik,1993,P,False,setia
U05041,2025-12-27,Jakarta,iklan_meta,1992,L,False,biasa
U05042,2025-03-04,Surabaya,organik,1980,L,False,setia
U05043,2025-07-12,Jakarta,organik,1986,L,False,biasa
U05044,2025-08-20,Jakarta,organik,1996,L,False,biasa
U05045,2025-09-02,Surabaya,organik,1991,L,False,biasa
U05046,2025-03-30,Bandung,organik,1987,L,False,setia
U05047,2025-02-23,Jakarta,iklan_google,1989,L,False,biasa
U05048,2025-11-08,Bandung,iklan_google,1977,L,True,biasa
U05049,2026-03-21,Surabaya,gojek_grab,1982,P,False,biasa
U05050,2026-06-15,Yogyakarta,organik,1992,P,True,biasa
U05051,2025-01-22,Jakarta,organik,2000,L,False,setia
U05052,2025-08-24,Jakarta,iklan_meta,1979,L,False,biasa
U05053,2026-05-06,Jakarta,gojek_grab,1990,P,False,biasa
U05054,2026-01-18,Jakarta,organik,1975,L,True,setia
U05055,2025-05-03,Yogyakarta,iklan_meta,1991,L,False,setia
U05056,2025-02-17,Surabaya,organik,1986,L,False,setia
U05057,2025-05-02,Surabaya,gojek_grab,1982,L,True,setia
U05058,2025-05-16,Jakarta,iklan_google,1987,P,False,biasa
U05059,2026-05-28,Surabaya,iklan_meta,1975,L,True,biasa
U05060,2025-03-09,Jakarta,iklan_meta,1980,P,False,biasa
U05061,2025-05-27,Bandung,gojek_grab,1978,P,True,setia
U05062,2025-04-07,Jakarta,gojek_grab,2003,P,False,setia
U05063,2026-02-08,Jakarta,referral,1979,L,True,setia
U05064,2025-03-30,Bandung,iklan_google,1995,P,False,setia
U05065,2025-04-15,Jakarta,gojek_grab,1999,P,True,biasa
U05066,2025-12-15,Jakarta,gojek_grab,1982,P,False,setia
U05067,2025-08-14,Jakarta,organik,1975,L,False,biasa
U05068,2025-09-08,Surabaya,gojek_grab,1998,L,False,setia
U05069,2026-01-25,Jakarta,referral,1976,P,False,biasa
U05070,2025-11-09,Surabaya,referral,1991,L,False,setia
U05071,2026-04-29,Jakarta,iklan_google,2001,P,False,biasa
U05072,2025-11-27,Jakarta,gojek_grab,2006,L,True,biasa
U05073,2025-03-09,Denpasar,iklan_google,1991,P,True,biasa
U05074,2025-06-30,Bandung,iklan_google,1979,P,False,biasa
U05075,2025-04-29,Jakarta,referral,1976,P,True,biasa
U05076,2026-04-06,Bandung,organik,1995,P,False,biasa
U05077,2025-08-20,Bandung,iklan_meta,1983,L,True,biasa
U05078,2025-10-08,Bandung,referral,1995,P,False,biasa
U05079,2026-03-07,Jakarta,organik,1980,P,False,biasa
U05080,2026-04-18,Jakarta,organik,1997,P,False,biasa
U05081,2025-11-16,Jakarta,iklan_meta,2006,P,False,biasa
U05082,2026-03-04,Jakarta,referral,1975,P,False,setia
U05083,2025-02-05,Jakarta,iklan_google,1997,L,True,biasa
U05084,2026-01-15,Jakarta,referral,2004,P,True,biasa
U05085,2025-09-24,Bandung,gojek_grab,1985,P,False,biasa
U05086,2025-10-01,Bandung,iklan_google,1988,P,True,biasa
U05087,2026-05-14,Yogyakarta,iklan_google,1993,L,False,biasa
U05088,2026-03-26,Bandung,organik,1989,P,False,biasa
U05089,2025-04-07,Jakarta,gojek_grab,1997,P,False,biasa
U05090,2026-01-04,Jakarta,organik,1982,P,False,biasa
U05091,2025-08-07,Bandung,iklan_google,2004,P,False,biasa
U05092,2026-02-07,Jakarta,organik,2004,P,False,biasa
U05093,2025-03-20,Jakarta,iklan_google,1985,P,False,biasa
U05094,2025-02-03,Jakarta,referral,1993,L,False,biasa
U05095,2025-05-27,Jakarta,gojek_grab,1995,P,True,biasa
U05096,2025-08-03,Surabaya,iklan_meta,1982,P,False,biasa
U05097,2026-05-20,Jakarta,referral,2006,L,True,biasa
U05098,2025-12-21,Bandung,organik,1980,P,False,setia
U05099,2026-06-06,Jakarta,gojek_grab,1996,P,True,biasa
U05100,2025-02-08,Yogyakarta,gojek_grab,2001,P,False,biasa
U05101,2025-03-12,Jakarta,gojek_grab,1985,L,True,biasa
U05102,2025-10-01,Jakarta,iklan_google,2004,P,False,biasa
U05103,2025-09-19,Jakarta,iklan_meta,1991,P,False,biasa
U05104,2025-10-19,Surabaya,organik,1982,P,True,biasa
U05105,2025-09-08,Jakarta,organik,1985,L,False,biasa
U05106,2025-05-21,Jakarta,organik,2004,L,True,setia
U05107,2025-11-18,Surabaya,organik,1990,L,False,biasa
U05108,2025-06-07,Jakarta,iklan_meta,1997,L,True,biasa
U05109,2025-01-20,Surabaya,referral,1995,P,False,biasa
U05110,2026-01-29,Surabaya,referral,1979,P,False,biasa
U05111,2025-08-27,Bandung,referral,1992,P,False,setia
U05112,2025-02-13,Surabaya,iklan_google,1990,P,False,biasa
U05113,2026-03-07,Bandung,referral,1992,P,False,biasa
U05114,2025-01-06,Yogyakarta,iklan_google,1985,L,False,biasa
U05115,2025-07-21,Yogyakarta,organik,1985,P,False,biasa
U05116,2026-05-18,Jakarta,referral,1990,P,False,biasa
U05117,2025-07-13,Surabaya,gojek_grab,1978,P,False,biasa
U05118,2026-01-20,Surabaya,gojek_grab,1992,P,False,biasa
U05119,2026-01-11,Bandung,organik,1992,L,False,setia
U05120,2025-10-28,Jakarta,iklan_google,2002,P,False,biasa
U05121,2025-11-06,Yogyakarta,organik,1999,P,True,biasa
U05122,2026-02-22,Jakarta,iklan_meta,1976,L,False,biasa
U05123,2025-06-15,Surabaya,iklan_google,1998,P,True,setia
U05124,2025-05-25,Denpasar,gojek_grab,1990,P,False,biasa
U05125,2025-03-23,Bandung,gojek_grab,2001,L,False,biasa
U05126,2026-01-05,Jakarta,organik,2005,P,False,biasa
U05127,2025-04-20,Yogyakarta,gojek_grab,1998,P,False,biasa
U05128,2025-11-18,Bandung,gojek_grab,2001,P,False,biasa
U05129,2026-05-08,Bandung,referral,1993,L,False,setia
U05130,2025-06-11,Yogyakarta,organik,2004,P,False,setia
U05131,2025-02-03,Surabaya,iklan_google,1978,P,True,biasa
U05132,2025-06-07,Denpasar,iklan_google,1988,P,False,biasa
U05133,2026-01-26,Jakarta,iklan_google,1983,P,False,biasa
U05134,2025-09-20,Jakarta,organik,1991,L,False,biasa
U05135,2025-05-26,Yogyakarta,iklan_meta,1994,L,False,biasa
U05136,2025-02-17,Surabaya,referral,1993,L,False,biasa
U05137,2025-04-02,Surabaya,organik,1986,P,True,biasa
U05138,2026-01-23,Yogyakarta,organik,1997,L,False,biasa
U05139,2025-08-18,Jakarta,organik,2002,P,False,biasa
U05140,2026-05-09,Yogyakarta,referral,2004,L,True,biasa
U05141,2025-02-02,Surabaya,gojek_grab,1988,L,False,biasa
U05142,2026-05-05,Jakarta,organik,1980,L,False,biasa
U05143,2025-04-04,Jakarta,iklan_meta,2004,L,False,setia
U05144,2025-11-15,Jakarta,organik,1979,L,False,biasa
U05145,2026-03-20,Jakarta,organik,1990,P,False,setia
U05146,2025-04-25,Jakarta,organik,2001,P,True,biasa
U05147,2025-07-13,Surabaya,gojek_grab,2004,P,False,setia
U05148,2025-01-05,Bandung,iklan_meta,1976,P,False,biasa
U05149,2025-11-20,Bandung,referral,1982,P,False,biasa
U05150,2025-10-21,Surabaya,gojek_grab,1986,P,True,biasa
U05151,2025-07-23,Bandung,iklan_meta,1975,L,False,biasa
U05152,2025-05-14,Jakarta,organik,1984,P,False,setia
U05153,2025-01-31,Surabaya,gojek_grab,1995,P,False,biasa
U05154,2025-06-06,Jakarta,gojek_grab,1977,L,False,biasa
U05155,2025-01-29,Bandung,organik,2001,L,False,setia
U05156,2025-12-26,Jakarta,iklan_meta,2002,L,False,biasa
U05157,2025-11-20,Jakarta,referral,2003,P,False,biasa
U05158,2025-03-08,Jakarta,organik,1988,L,False,biasa
U05159,2025-05-20,Jakarta,iklan_meta,2004,P,False,biasa
U05160,2025-11-21,Jakarta,iklan_google,1979,P,False,biasa
U05161,2026-03-27,Jakarta,iklan_meta,1997,P,True,biasa
U05162,2026-02-08,Jakarta,referral,1987,P,False,biasa
U05163,2026-05-21,Yogyakarta,iklan_google,1991,L,True,biasa
U05164,2025-01-19,Denpasar,gojek_grab,2002,P,True,biasa
U05165,2025-10-09,Denpasar,referral,1992,P,False,biasa
U05166,2025-10-30,Surabaya,iklan_meta,2001,L,False,biasa
U05167,2025-02-06,Jakarta,organik,2003,P,True,setia
U05168,2026-01-25,Surabaya,iklan_google,1977,P,True,setia
U05169,2025-06-26,Jakarta,iklan_meta,1982,P,False,biasa
U05170,2025-08-22,Jakarta,iklan_meta,1991,P,False,biasa
U05171,2025-03-17,Bandung,organik,1975,L,False,setia
U05172,2025-06-12,Bandung,referral,1992,L,False,biasa
U05173,2025-01-20,Jakarta,referral,2000,P,True,biasa
U05174,2025-03-26,Surabaya,gojek_grab,1994,L,True,biasa
U05175,2025-05-30,Denpasar,iklan_google,1988,L,False,setia
U05176,2026-05-31,Bandung,organik,1978,P,False,biasa
U05177,2025-03-09,Bandung,gojek_grab,1977,L,False,biasa
