sumur_id,tanggal,oil_bopd,gas_mscfd,water_bwpd,watercut,berproduksi
CDN-046,2023-02-21,212.81,264.88,11.93,0.0513,1
CDN-046,2023-02-22,200.93,267.01,10.79,0.0519,1
CDN-046,2023-02-23,230.23,285.63,13.65,0.0524,1
CDN-046,2023-02-24,210.03,271.39,12.13,0.0529,1
CDN-046,2023-02-25,197.95,260.18,11.15,0.0535,1
CDN-046,2023-02-26,199.96,258.8,11.71,0.054,1
CDN-046,2023-02-27,209.74,274.63,12.23,0.0546,1
CDN-046,2023-02-28,218.66,267.03,12.9,0.0551,1
CDN-046,2023-03-01,219.55,286.02,12.79,0.0556,1
CDN-046,2023-03-02,215.09,272.41,13.82,0.0562,1
CDN-046,2023-03-03,231.47,291.34,14.7,0.0567,1
CDN-046,2023-03-04,201.96,284.4,12.0,0.0572,1
CDN-046,2023-03-05,213.19,291.28,11.43,0.0578,1
CDN-046,2023-03-06,215.23,299.0,12.68,0.0583,1
CDN-046,2023-03-07,221.77,313.25,13.26,0.0588,1
CDN-046,2023-03-08,223.92,285.74,14.45,0.0594,1
CDN-046,2023-03-09,218.1,267.46,14.24,0.0599,1
CDN-046,2023-03-10,196.81,252.18,13.19,0.0604,1
CDN-046,2023-03-11,202.76,272.25,11.58,0.061,1
CDN-046,2023-03-12,221.59,273.38,15.25,0.0615,1
CDN-046,2023-03-13,205.27,272.18,11.93,0.0621,1
CDN-046,2023-03-14,211.33,265.05,13.24,0.0626,1
CDN-046,2023-03-15,220.34,288.92,13.91,0.0631,1
CDN-046,2023-03-16,192.89,260.26,13.33,0.0637,1
CDN-046,2023-03-17,204.12,274.88,14.89,0.0642,1
CDN-046,2023-03-18,175.48,215.83,12.09,0.0647,1
CDN-046,2023-03-19,208.99,260.94,14.32,0.0653,1
CDN-046,2023-03-20,198.93,258.37,15.84,0.0658,1
CDN-046,2023-03-21,197.17,252.93,14.39,0.0663,1
CDN-046,2023-03-22,213.4,274.9,16.23,0.0669,1
CDN-046,2023-03-23,201.77,260.13,13.72,0.0674,1
CDN-046,2023-03-24,206.49,277.33,14.61,0.068,1
CDN-046,2023-03-25,193.9,247.48,15.29,0.0685,1
CDN-046,2023-03-26,214.61,275.65,17.19,0.069,1
CDN-046,2023-03-27,198.43,242.13,14.89,0.0696,1
CDN-046,2023-03-28,221.98,282.23,16.27,0.0701,1
CDN-046,2023-03-29,204.15,262.01,16.81,0.0706,1
CDN-046,2023-03-30,215.5,277.26,15.37,0.0712,1
CDN-046,2023-03-31,216.29,277.9,18.05,0.0717,1
CDN-046,2023-04-01,196.14,267.59,16.32,0.0722,1
CDN-046,2023-04-02,232.35,305.17,18.04,0.0728,1
CDN-046,2023-04-03,198.08,251.69,15.19,0.0733,1
CDN-046,2023-04-04,224.18,303.73,18.39,0.0738,1
CDN-046,2023-04-05,208.94,257.95,17.63,0.0744,1
CDN-046,2023-04-06,201.47,251.32,16.34,0.0749,1
CDN-046,2023-04-07,194.11,244.56,17.95,0.0755,1
CDN-046,2023-04-08,223.91,289.38,17.3,0.076,1
CDN-046,2023-04-09,196.74,267.16,15.05,0.0765,1
CDN-046,2023-04-10,217.26,274.24,16.42,0.0771,1
CDN-046,2023-04-11,187.21,238.41,14.79,0.0776,1
CDN-046,2023-04-12,208.1,266.15,18.3,0.0781,1
CDN-046,2023-04-13,214.42,274.83,17.41,0.0787,1
CDN-046,2023-04-14,201.08,237.23,18.61,0.0792,1
CDN-046,2023-04-15,208.48,278.77,17.1,0.0797,1
CDN-046,2023-04-16,217.45,282.85,19.01,0.0803,1
CDN-046,2023-04-17,214.66,276.7,19.59,0.0808,1
CDN-046,2023-04-18,191.35,235.25,16.85,0.0814,1
CDN-046,2023-04-19,199.72,258.69,18.24,0.0819,1
CDN-046,2023-04-20,216.61,270.66,18.37,0.0824,1
CDN-046,2023-04-21,212.54,281.37,18.13,0.083,1
CDN-046,2023-04-22,198.82,255.12,19.63,0.0835,1
CDN-046,2023-04-23,219.01,266.8,20.53,0.084,1
CDN-046,2023-04-24,217.03,280.36,22.29,0.0846,1
CDN-046,2023-04-25,212.93,265.29,20.11,0.0851,1
CDN-046,2023-04-26,191.99,248.37,18.88,0.0856,1
CDN-046,2023-04-27,192.46,248.76,19.72,0.0862,1
CDN-046,2023-04-28,209.53,266.64,19.68,0.0867,1
CDN-046,2023-04-29,206.04,262.69,21.12,0.0872,1
CDN-046,2023-04-30,206.52,256.92,20.22,0.0878,1
CDN-046,2023-05-01,218.41,269.48,19.55,0.0883,1
CDN-046,2023-05-02,195.92,259.74,18.51,0.0889,1
CDN-046,2023-05-03,212.45,294.02,21.49,0.0894,1
CDN-046,2023-05-04,186.19,237.12,19.76,0.0899,1
CDN-046,2023-05-05,191.14,245.81,21.81,0.0905,1
CDN-046,2023-05-06,194.73,257.65,17.52,0.091,1
CDN-046,2023-05-07,200.98,275.51,21.24,0.0915,1
CDN-046,2023-05-08,201.51,243.38,18.72,0.0921,1
CDN-046,2023-05-09,205.1,265.95,20.92,0.0926,1
CDN-046,2023-05-10,211.48,284.74,22.45,0.0931,1
CDN-046,2023-05-11,209.08,270.94,20.91,0.0937,1
CDN-046,2023-05-12,220.42,274.42,22.31,0.0942,1
CDN-046,2023-05-13,220.63,286.37,24.72,0.0948,1
CDN-046,2023-05-14,210.57,269.48,23.02,0.0953,1
CDN-046,2023-05-15,202.63,261.85,23.04,0.0958,1
CDN-046,2023-05-16,198.19,241.89,19.97,0.0964,1
CDN-046,2023-05-17,185.02,240.27,18.24,0.0969,1
CDN-046,2023-05-18,200.55,273.04,21.33,0.0974,1
CDN-046,2023-05-19,195.93,254.63,20.9,0.098,1
CDN-046,2023-05-20,204.55,263.39,20.67,0.0985,1
CDN-046,2023-05-21,214.82,271.46,23.62,0.099,1
CDN-046,2023-05-22,193.11,242.52,24.44,0.0996,1
CDN-046,2023-05-23,207.12,285.45,23.46,0.1001,1
CDN-046,2023-05-24,203.59,257.77,22.83,0.1006,1
CDN-046,2023-05-25,189.44,235.2,19.73,0.1012,1
CDN-046,2023-05-26,180.15,227.83,21.45,0.1017,1
CDN-046,2023-05-27,192.24,240.83,25.42,0.1023,1
CDN-046,2023-05-28,214.62,289.54,24.67,0.1028,1
CDN-046,2023-05-29,185.09,244.72,22.36,0.1033,1
CDN-046,2023-05-30,193.32,269.3,21.17,0.1039,1
CDN-046,2023-05-31,208.98,269.21,24.14,0.1044,1
CDN-046,2023-06-01,200.89,277.03,24.72,0.1049,1
CDN-046,2023-06-02,194.67,251.81,24.56,0.1055,1
CDN-046,2023-06-03,211.76,271.71,24.63,0.106,1
CDN-046,2023-06-04,198.68,253.5,23.58,0.1065,1
CDN-046,2023-06-05,214.03,278.6,25.38,0.1071,1
CDN-046,2023-06-06,209.37,259.71,27.48,0.1076,1
CDN-046,2023-06-07,196.43,245.17,23.26,0.1082,1
CDN-046,2023-06-08,206.39,292.63,27.68,0.1087,1
CDN-046,2023-06-09,198.54,264.31,24.06,0.1092,1
CDN-046,2023-06-10,194.69,252.42,24.5,0.1098,1
CDN-046,2023-06-11,217.24,302.82,25.63,0.1103,1
CDN-046,2023-06-12,193.52,245.6,24.9,0.1108,1
CDN-046,2023-06-13,208.16,270.49,25.68,0.1114,1
CDN-046,2023-06-14,203.3,269.39,26.05,0.1119,1
CDN-046,2023-06-15,193.34,242.75,23.22,0.1124,1
CDN-046,2023-06-16,207.54,261.85,27.03,0.113,1
CDN-046,2023-06-17,189.14,246.54,23.72,0.1135,1
CDN-046,2023-06-18,207.37,264.62,25.05,0.114,1
CDN-046,2023-06-19,197.92,266.99,24.96,0.1146,1
CDN-046,2023-06-20,196.54,263.84,28.21,0.1151,1
CDN-046,2023-06-21,215.32,289.83,28.26,0.1157,1
CDN-046,2023-06-22,199.54,269.2,26.55,0.1162,1
CDN-046,2023-06-23,190.81,215.67,23.82,0.1167,1
CDN-046,2023-06-24,206.69,246.69,28.59,0.1173,1
CDN-046,2023-06-25,197.33,250.73,27.2,0.1178,1
CDN-046,2023-06-26,198.17,265.34,28.96,0.1183,1
CDN-046,2023-06-27,212.95,279.95,25.84,0.1189,1
CDN-046,2023-06-28,205.66,268.04,28.05,0.1194,1
CDN-046,2023-06-29,191.22,239.99,27.28,0.1199,1
CDN-046,2023-06-30,212.52,265.35,31.55,0.1205,1
CDN-046,2023-07-01,189.99,261.41,29.39,0.121,1
CDN-046,2023-07-02,187.58,227.08,26.5,0.1216,1
CDN-046,2023-07-03,209.06,267.26,29.96,0.1221,1
CDN-046,2023-07-04,200.62,249.48,28.91,0.1226,1
CDN-046,2023-07-05,211.94,266.8,29.01,0.1232,1
CDN-046,2023-07-06,191.24,241.2,23.93,0.1237,1
CDN-046,2023-07-07,198.09,249.64,25.46,0.1242,1
CDN-046,2023-07-08,188.71,252.23,28.09,0.1248,1
CDN-046,2023-07-09,211.38,261.33,27.84,0.1253,1
CDN-046,2023-07-10,211.43,272.61,33.43,0.1258,1
CDN-046,2023-07-11,197.65,257.25,29.86,0.1264,1
CDN-046,2023-07-12,187.84,233.75,29.57,0.1269,1
CDN-046,2023-07-13,190.51,232.41,29.21,0.1274,1
CDN-046,2023-07-14,189.96,238.9,26.51,0.128,1
CDN-046,2023-07-15,190.49,251.81,28.6,0.1285,1
CDN-046,2023-07-16,216.29,265.79,32.01,0.1291,1
CDN-046,2023-07-17,192.37,248.06,31.22,0.1296,1
CDN-046,2023-07-18,208.58,267.61,28.98,0.1301,1
CDN-046,2023-07-19,206.19,266.86,33.72,0.1307,1
CDN-046,2023-07-20,189.63,240.93,28.18,0.1312,1
CDN-046,2023-07-21,206.96,266.39,33.59,0.1317,1
CDN-046,2023-07-22,200.85,272.98,29.3,0.1323,1
CDN-046,2023-07-23,196.24,264.59,33.09,0.1328,1
CDN-046,2023-07-24,193.4,258.4,27.16,0.1333,1
CDN-046,2023-07-25,192.56,235.88,30.5,0.1339,1
CDN-046,2023-07-26,203.87,246.91,30.03,0.1344,1
CDN-046,2023-07-27,209.18,251.01,35.02,0.135,1
CDN-046,2023-07-28,211.73,264.66,29.71,0.1355,1
CDN-046,2023-07-29,209.91,274.02,31.67,0.136,1
CDN-046,2023-07-30,204.31,248.33,28.6,0.1366,1
CDN-046,2023-07-31,195.08,253.78,27.95,0.1371,1
CDN-046,2023-08-01,213.98,256.81,35.46,0.1376,1
CDN-046,2023-08-02,200.15,251.93,34.6,0.1382,1
CDN-046,2023-08-03,198.46,247.55,32.98,0.1387,1
CDN-046,2023-08-04,203.21,264.01,32.95,0.1392,1
CDN-046,2023-08-05,180.49,230.37,31.17,0.1398,1
CDN-046,2023-08-06,206.32,279.29,33.6,0.1403,1
CDN-046,2023-08-07,190.05,244.66,34.5,0.1408,1
CDN-046,2023-08-08,199.82,264.6,33.61,0.1414,1
CDN-046,2023-08-09,195.44,260.38,31.09,0.1419,1
CDN-046,2023-08-10,187.49,243.53,31.18,0.1425,1
CDN-046,2023-08-11,197.44,269.77,31.21,0.143,1
CDN-046,2023-08-12,200.89,247.17,34.84,0.1435,1
CDN-046,2023-08-13,211.62,265.2,34.29,0.1441,1
CDN-046,2023-08-14,185.36,241.04,28.92,0.1446,1
CDN-046,2023-08-15,204.81,255.2,33.61,0.1451,1
CDN-046,2023-08-16,203.26,276.03,33.54,0.1457,1
CDN-046,2023-08-17,211.12,294.75,34.61,0.1462,1
CDN-046,2023-08-18,208.65,261.53,34.37,0.1467,1
CDN-046,2023-08-19,216.14,274.84,38.21,0.1473,1
CDN-046,2023-08-20,192.47,231.29,28.23,0.1478,1
CDN-046,2023-08-21,197.98,245.07,37.75,0.1484,1
CDN-046,2023-08-22,183.73,239.24,31.91,0.1489,1
CDN-046,2023-08-23,181.02,231.04,34.05,0.1494,1
CDN-046,2023-08-24,195.48,259.75,34.27,0.15,1
CDN-046,2023-08-25,208.63,294.98,38.81,0.1505,1
CDN-046,2023-08-26,208.89,256.66,35.54,0.151,1
CDN-046,2023-08-27,195.07,241.58,33.68,0.1516,1
CDN-046,2023-08-28,196.51,242.83,37.9,0.1521,1
CDN-046,2023-08-29,193.95,247.04,37.48,0.1526,1
CDN-046,2023-08-30,190.87,245.97,34.5,0.1532,1
CDN-046,2023-08-31,182.64,243.46,31.89,0.1537,1
CDN-046,2023-09-01,191.88,246.34,36.75,0.1542,1
CDN-046,2023-09-02,184.42,249.63,34.34,0.1548,1
CDN-046,2023-09-03,215.12,262.7,38.45,0.1553,1
CDN-046,2023-09-04,194.02,258.56,34.89,0.1559,1
CDN-046,2023-09-05,202.26,247.87,36.74,0.1564,1
CDN-046,2023-09-06,191.09,245.92,33.08,0.1569,1
CDN-046,2023-09-07,195.25,236.59,36.76,0.1575,1
CDN-046,2023-09-08,216.82,285.26,40.55,0.158,1
CDN-046,2023-09-09,201.52,275.76,39.38,0.1585,1
CDN-046,2023-09-10,181.47,224.42,36.68,0.1591,1
CDN-046,2023-09-11,186.65,235.54,40.22,0.1596,1
CDN-046,2023-09-12,196.66,243.49,40.71,0.1601,1
CDN-046,2023-09-13,188.84,234.91,37.86,0.1607,1
CDN-046,2023-09-14,183.57,243.69,35.8,0.1612,1
CDN-046,2023-09-15,196.11,275.16,37.4,0.1618,1
CDN-046,2023-09-16,180.37,240.6,37.37,0.1623,1
CDN-046,2023-09-17,175.25,227.93,35.15,0.1628,1
CDN-046,2023-09-18,211.71,270.17,39.67,0.1634,1
CDN-046,2023-09-19,214.48,286.32,44.95,0.1639,1
CDN-046,2023-09-20,201.29,241.39,40.8,0.1644,1
CDN-046,2023-09-21,189.82,237.56,39.59,0.165,1
CDN-046,2023-09-22,182.51,224.46,31.31,0.1655,1
CDN-046,2023-09-23,201.51,261.34,38.35,0.166,1
CDN-046,2023-09-24,175.47,231.04,36.13,0.1666,1
CDN-046,2023-09-25,189.82,242.26,41.33,0.1671,1
CDN-046,2023-09-26,198.09,245.67,42.8,0.1676,1
CDN-046,2023-09-27,185.38,235.91,33.41,0.1682,1
CDN-046,2023-09-28,201.95,270.33,41.41,0.1687,1
CDN-046,2023-09-29,194.24,246.75,37.87,0.1693,1
CDN-046,2023-09-30,201.53,273.63,46.78,0.1698,1
CDN-046,2023-10-01,188.31,257.13,35.99,0.1703,1
CDN-046,2023-10-02,183.98,235.27,36.49,0.1709,1
CDN-046,2023-10-03,198.3,257.73,36.43,0.1714,1
CDN-046,2023-10-04,187.58,235.71,41.06,0.1719,1
CDN-046,2023-10-05,195.98,238.68,42.36,0.1725,1
CDN-046,2023-10-06,208.95,279.01,45.59,0.173,1
CDN-046,2023-10-07,192.94,244.09,46.01,0.1735,1
CDN-046,2023-10-08,200.02,266.32,43.82,0.1741,1
CDN-046,2023-10-09,202.08,258.25,45.1,0.1746,1
CDN-046,2023-10-10,193.76,246.99,44.37,0.1752,1
CDN-046,2023-10-11,178.77,213.61,37.77,0.1757,1
CDN-046,2023-10-12,175.89,227.92,37.62,0.1762,1
CDN-046,2023-10-13,205.02,251.22,39.77,0.1768,1
CDN-046,2023-10-14,194.26,247.06,45.35,0.1773,1
CDN-046,2023-10-15,185.01,229.33,39.45,0.1778,1
CDN-046,2023-10-16,179.33,226.27,37.86,0.1784,1
CDN-046,2023-10-17,194.41,259.8,46.39,0.1789,1
CDN-046,2023-10-18,206.18,256.07,50.71,0.1794,1
CDN-046,2023-10-19,183.16,233.43,34.97,0.18,1
CDN-046,2023-10-20,171.59,217.83,36.72,0.1805,1
CDN-046,2023-10-21,171.22,235.54,37.91,0.181,1
CDN-046,2023-10-22,191.98,259.17,36.23,0.1816,1
CDN-046,2023-10-23,196.93,255.11,47.11,0.1821,1
CDN-046,2023-10-24,194.89,261.27,42.66,0.1827,1
CDN-046,2023-10-25,186.52,238.7,41.73,0.1832,1
CDN-046,2023-10-26,0.0,0.0,0.0,0.1837,0
CDN-046,2023-10-27,0.0,0.0,0.0,0.1843,0
CDN-046,2023-10-28,190.35,233.48,45.73,0.1848,1
CDN-046,2023-10-29,215.31,279.86,52.1,0.1853,1
CDN-046,2023-10-30,194.2,249.32,40.59,0.1859,1
CDN-046,2023-10-31,195.9,253.07,42.72,0.1864,1
CDN-046,2023-11-01,182.88,236.09,45.93,0.1869,1
CDN-046,2023-11-02,183.05,210.35,43.63,0.1875,1
CDN-046,2023-11-03,197.42,237.9,48.61,0.188,1
CDN-046,2023-11-04,191.42,241.17,42.87,0.1886,1
CDN-046,2023-11-05,186.52,242.14,42.7,0.1891,1
CDN-046,2023-11-06,176.21,242.18,43.39,0.1896,1
CDN-046,2023-11-07,207.87,253.93,49.37,0.1902,1
CDN-046,2023-11-08,175.44,233.87,43.71,0.1907,1
CDN-046,2023-11-09,190.82,246.11,45.99,0.1912,1
CDN-046,2023-11-10,182.75,236.61,48.55,0.1918,1
CDN-046,2023-11-11,186.01,239.83,46.18,0.1923,1
CDN-046,2023-11-12,191.23,233.01,42.38,0.1928,1
CDN-046,2023-11-13,199.73,250.13,46.57,0.1934,1
CDN-046,2023-11-14,184.27,241.47,38.47,0.1939,1
CDN-046,2023-11-15,163.7,213.45,34.89,0.1944,1
CDN-046,2023-11-16,196.15,262.03,47.14,0.195,1
CDN-046,2023-11-17,193.41,253.23,46.44,0.1955,1
CDN-046,2023-11-18,185.57,238.26,43.07,0.1961,1
CDN-046,2023-11-19,184.56,252.28,42.75,0.1966,1
CDN-046,2023-11-20,195.55,232.51,44.2,0.1971,1
CDN-046,2023-11-21,177.03,219.25,39.01,0.1977,1
CDN-046,2023-11-22,185.3,232.61,44.49,0.1982,1
CDN-046,2023-11-23,194.19,230.24,47.07,0.1987,1
CDN-046,2023-11-24,200.78,247.29,50.82,0.1993,1
CDN-046,2023-11-25,199.49,235.82,47.22,0.1998,1
CDN-046,2023-11-26,194.22,227.42,46.96,0.2003,1
CDN-046,2023-11-27,175.09,232.41,41.91,0.2009,1
CDN-046,2023-11-28,194.96,256.53,47.32,0.2014,1
CDN-046,2023-11-29,219.59,290.34,52.23,0.202,1
CDN-046,2023-11-30,175.1,215.34,45.03,0.2025,1
CDN-046,2023-12-01,161.44,208.62,38.58,0.203,1
CDN-046,2023-12-02,184.11,234.94,45.99,0.2036,1
CDN-046,2023-12-03,195.38,247.52,48.36,0.2041,1
CDN-046,2023-12-04,200.56,260.1,50.59,0.2046,1
CDN-046,2023-12-05,174.56,215.31,44.13,0.2052,1
CDN-046,2023-12-06,185.99,251.42,47.78,0.2057,1
CDN-046,2023-12-07,192.77,259.36,51.13,0.2062,1
CDN-046,2023-12-08,197.92,259.62,51.34,0.2068,1
CDN-046,2023-12-09,190.03,247.11,50.64,0.2073,1
CDN-046,2023-12-10,192.13,251.37,52.24,0.2078,1
CDN-046,2023-12-11,189.64,245.13,48.5,0.2084,1
CDN-046,2023-12-12,185.52,246.47,51.74,0.2089,1
CDN-046,2023-12-13,212.67,256.73,57.77,0.2095,1
CDN-046,2023-12-14,182.53,228.93,49.29,0.21,1
CDN-046,2023-12-15,199.1,252.64,51.81,0.2105,1
CDN-046,2023-12-16,181.87,246.56,44.07,0.2111,1
CDN-046,2023-12-17,184.94,233.72,52.84,0.2116,1
CDN-046,2023-12-18,184.21,234.89,44.54,0.2121,1
CDN-046,2023-12-19,185.61,241.34,52.28,0.2127,1
CDN-046,2023-12-20,196.01,255.19,46.3,0.2132,1
CDN-046,2023-12-21,184.42,230.75,47.72,0.2137,1
CDN-046,2023-12-22,203.92,248.69,57.84,0.2143,1
CDN-046,2023-12-23,178.93,250.38,47.14,0.2148,1
CDN-046,2023-12-24,168.09,228.16,44.13,0.2154,1
CDN-046,2023-12-25,183.32,253.25,49.89,0.2159,1
CDN-046,2023-12-26,189.82,235.43,52.23,0.2164,1
CDN-046,2023-12-27,182.42,228.38,48.15,0.217,1
CDN-046,2023-12-28,175.11,236.33,47.64,0.2175,1
CDN-046,2023-12-29,196.46,238.71,58.34,0.218,1
CDN-046,2023-12-30,190.52,238.13,52.88,0.2186,1
CDN-046,2023-12-31,183.69,248.97,47.44,0.2191,1
CDN-046,2024-01-01,197.01,253.37,57.0,0.2196,1
CDN-046,2024-01-02,158.07,217.57,40.25,0.2202,1
CDN-046,2024-01-03,182.18,224.35,50.93,0.2207,1
CDN-046,2024-01-04,190.63,250.3,53.94,0.2212,1
CDN-046,2024-01-05,182.19,227.78,54.8,0.2218,1
CDN-046,2024-01-06,187.19,259.47,55.78,0.2223,1
CDN-046,2024-01-07,188.97,236.71,53.71,0.2229,1
CDN-046,2024-01-08,179.86,239.73,52.2,0.2234,1
CDN-046,2024-01-09,185.59,246.52,53.75,0.2239,1
CDN-046,2024-01-10,195.24,251.85,61.06,0.2245,1
CDN-046,2024-01-11,218.11,287.5,61.47,0.225,1
CDN-046,2024-01-12,168.59,217.55,53.29,0.2255,1
CDN-046,2024-01-13,178.28,218.81,55.1,0.2261,1
CDN-046,2024-01-14,185.79,241.36,58.45,0.2266,1
CDN-046,2024-01-15,215.97,275.01,62.9,0.2271,1
CDN-046,2024-01-16,199.51,270.76,59.93,0.2277,1
CDN-046,2024-01-17,177.21,223.82,56.51,0.2282,1
CDN-046,2024-01-18,195.75,261.92,62.38,0.2288,1
CDN-046,2024-01-19,179.91,236.09,55.68,0.2293,1
CDN-046,2024-01-20,177.37,247.56,56.7,0.2298,1
CDN-046,2024-01-21,203.39,255.56,71.42,0.2304,1
CDN-046,2024-01-22,191.46,255.63,57.12,0.2309,1
CDN-046,2024-01-23,177.6,223.77,52.86,0.2314,1
CDN-046,2024-01-24,186.35,229.23,51.82,0.232,1
CDN-046,2024-01-25,201.24,270.18,64.91,0.2325,1
CDN-046,2024-01-26,0.0,0.0,0.0,0.233,0
CDN-046,2024-01-27,0.0,0.0,0.0,0.2336,0
CDN-046,2024-01-28,0.0,0.0,0.0,0.2341,0
CDN-046,2024-01-29,229.04,288.14,65.91,0.2346,1
CDN-046,2024-01-30,218.49,284.39,67.84,0.2352,1
CDN-046,2024-01-31,247.35,330.86,79.64,0.2357,1
CDN-046,2024-02-01,228.3,284.81,71.34,0.2363,1
CDN-046,2024-02-02,227.7,288.8,64.36,0.2368,1
CDN-046,2024-02-03,244.79,327.24,73.77,0.2373,1
CDN-046,2024-02-04,247.71,333.65,80.09,0.2379,1
CDN-046,2024-02-05,223.35,286.84,70.05,0.2384,1
CDN-046,2024-02-06,241.4,318.19,76.07,0.2389,1
CDN-046,2024-02-07,204.69,264.24,62.94,0.2395,1
CDN-046,2024-02-08,222.57,277.51,75.14,0.24,1
CDN-046,2024-02-09,228.21,282.77,68.51,0.2405,1
CDN-046,2024-02-10,244.66,308.92,83.41,0.2411,1
CDN-046,2024-02-11,220.83,301.02,75.4,0.2416,1
CDN-046,2024-02-12,228.97,302.19,74.8,0.2422,1
CDN-046,2024-02-13,213.59,267.76,73.67,0.2427,1
CDN-046,2024-02-14,221.4,278.02,76.35,0.2432,1
CDN-046,2024-02-15,196.68,247.93,65.9,0.2438,1
CDN-046,2024-02-16,230.62,290.85,78.42,0.2443,1
CDN-046,2024-02-17,198.03,262.21,67.04,0.2448,1
CDN-046,2024-02-18,209.61,267.87,70.32,0.2454,1
CDN-046,2024-02-19,233.84,296.52,77.65,0.2459,1
CDN-046,2024-02-20,229.69,320.99,84.84,0.2464,1
CDN-046,2024-02-21,228.92,306.44,75.42,0.247,1
CDN-046,2024-02-22,221.54,297.38,81.92,0.2475,1
CDN-046,2024-02-23,218.92,284.61,69.42,0.248,1
CDN-046,2024-02-24,221.92,284.91,67.87,0.2486,1
CDN-046,2024-02-25,195.58,227.09,67.54,0.2491,1
CDN-046,2024-02-26,237.75,298.24,83.98,0.2497,1
CDN-046,2024-02-27,222.85,269.22,74.15,0.2502,1
CDN-046,2024-02-28,190.2,246.55,68.07,0.2507,1
CDN-046,2024-02-29,218.46,305.77,72.39,0.2513,1
CDN-046,2024-03-01,209.04,276.13,70.41,0.2518,1
CDN-046,2024-03-02,223.76,273.15,71.77,0.2523,1
CDN-046,2024-03-03,242.82,300.39,72.55,0.2529,1
CDN-046,2024-03-04,245.08,309.33,92.61,0.2534,1
CDN-046,2024-03-05,225.69,285.93,73.6,0.2539,1
CDN-046,2024-03-06,235.8,290.93,73.52,0.2545,1
CDN-046,2024-03-07,190.31,246.55,58.94,0.255,1
CDN-046,2024-03-08,209.13,251.96,69.82,0.2556,1
CDN-046,2024-03-09,209.3,253.95,80.78,0.2561,1
CDN-046,2024-03-10,216.16,274.37,76.25,0.2566,1
CDN-046,2024-03-11,207.86,261.4,75.36,0.2572,1
CDN-046,2024-03-12,236.23,298.06,78.55,0.2577,1
CDN-046,2024-03-13,205.5,275.68,70.81,0.2582,1
CDN-046,2024-03-14,211.83,287.43,73.82,0.2588,1
CDN-046,2024-03-15,226.98,288.6,82.23,0.2593,1
CDN-046,2024-03-16,203.68,252.45,66.02,0.2598,1
CDN-046,2024-03-17,220.6,264.61,68.16,0.2604,1
CDN-046,2024-03-18,235.89,313.64,85.47,0.2609,1
CDN-046,2024-03-19,220.26,265.01,80.8,0.2614,1
CDN-046,2024-03-20,204.0,256.01,69.99,0.262,1
CDN-046,2024-03-21,229.63,288.21,86.27,0.2625,1
CDN-046,2024-03-22,228.31,289.64,88.96,0.2631,1
CDN-046,2024-03-23,205.55,285.0,71.38,0.2636,1
CDN-046,2024-03-24,235.59,296.69,77.8,0.2641,1
CDN-046,2024-03-25,229.3,305.35,76.62,0.2647,1
CDN-046,2024-03-26,212.21,281.87,71.45,0.2652,1
CDN-046,2024-03-27,225.58,293.84,80.82,0.2657,1
CDN-046,2024-03-28,188.53,236.24,66.7,0.2663,1
CDN-046,2024-03-29,203.88,263.38,72.48,0.2668,1
CDN-046,2024-03-30,211.23,271.35,75.52,0.2673,1
CDN-046,2024-03-31,218.23,273.59,77.94,0.2679,1
CDN-046,2024-04-01,202.54,256.73,71.48,0.2684,1
CDN-046,2024-04-02,206.81,261.14,78.29,0.269,1
CDN-046,2024-04-03,206.81,275.37,73.09,0.2695,1
CDN-046,2024-04-04,201.73,244.47,78.72,0.27,1
CDN-046,2024-04-05,208.12,297.46,67.11,0.2706,1
CDN-046,2024-04-06,216.23,275.84,78.35,0.2711,1
CDN-046,2024-04-07,210.39,262.8,71.72,0.2716,1
CDN-046,2024-04-08,205.46,264.56,74.72,0.2722,1
CDN-046,2024-04-09,235.24,299.26,92.32,0.2727,1
CDN-046,2024-04-10,209.8,275.74,79.97,0.2732,1
CDN-046,2024-04-11,218.32,310.61,88.57,0.2738,1
CDN-046,2024-04-12,223.7,302.14,89.44,0.2743,1
CDN-046,2024-04-13,204.99,243.04,84.32,0.2748,1
CDN-046,2024-04-14,227.05,297.91,87.9,0.2754,1
CDN-046,2024-04-15,194.51,250.09,72.98,0.2759,1
CDN-046,2024-04-16,222.05,287.29,78.24,0.2765,1
CDN-046,2024-04-17,200.48,263.3,79.8,0.277,1
CDN-046,2024-04-18,189.69,246.42,68.58,0.2775,1
CDN-046,2024-04-19,204.78,261.21,79.68,0.2781,1
CDN-046,2024-04-20,212.14,275.82,83.54,0.2786,1
CDN-046,2024-04-21,212.01,268.09,84.98,0.2791,1
CDN-046,2024-04-22,209.64,274.83,84.0,0.2797,1
CDN-046,2024-04-23,202.2,268.31,78.54,0.2802,1
CDN-046,2024-04-24,200.73,253.08,73.55,0.2807,1
CDN-046,2024-04-25,205.14,268.25,82.03,0.2813,1
CDN-046,2024-04-26,193.34,245.25,78.68,0.2818,1
CDN-046,2024-04-27,191.41,241.89,73.7,0.2824,1
CDN-046,2024-04-28,180.8,212.91,73.37,0.2829,1
CDN-046,2024-04-29,186.8,236.69,72.49,0.2834,1
CDN-046,2024-04-30,222.58,297.78,88.69,0.284,1
CDN-046,2024-05-01,198.35,251.36,70.55,0.2845,1
CDN-046,2024-05-02,185.96,255.05,66.87,0.285,1
